Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196301","Water - Precipitation - unspecified (not reported)","1963-01-15","1963-01-01","1963-01-31","","-18.2","University of Copenhagen","-124.9","University of Copenhagen","1265","","International Atomic Energy Agency","40","-6","2.8"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196302","Water - Precipitation - unspecified (not reported)","1963-02-15","1963-02-01","1963-02-28","","-21.6","University of Copenhagen","-156.4","University of Copenhagen","1900","","International Atomic Energy Agency","22","-4.5","3.2"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196303","Water - Precipitation - unspecified (not reported)","1963-03-15","1963-03-01","1963-03-31","","-13.6","University of Copenhagen","-97.8","University of Copenhagen","2900","","International Atomic Energy Agency","47","3.1","5.2"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196304","Water - Precipitation - unspecified (not reported)","1963-04-15","1963-04-01","1963-04-30","","-5.4","University of Copenhagen","-43.4","University of Copenhagen","3035","","","28","11.2","8.6"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196305","Water - Precipitation - unspecified (not reported)","1963-05-15","1963-05-01","1963-05-31","","-7.2","University of Copenhagen","-50.2","University of Copenhagen","5930","","International Atomic Energy Agency","70","14.8","11.6"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196306","Water - Precipitation - unspecified (not reported)","1963-06-15","1963-06-01","1963-06-30","","-7.2","University of Copenhagen","-51.4","University of Copenhagen","4960","","International Atomic Energy Agency","53","18.7","14.6"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196307","Water - Precipitation - unspecified (not reported)","1963-07-15","1963-07-01","1963-07-31","","-6.6","University of Copenhagen","-53.3","University of Copenhagen","5950","","International Atomic Energy Agency","11","21.4","15.2"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196308","Water - Precipitation - unspecified (not reported)","1963-08-15","1963-08-01","1963-08-31","","-9.2","University of Copenhagen","-68.8","University of Copenhagen","3010","","International Atomic Energy Agency","85","19.6","15.7"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196309","Water - Precipitation - unspecified (not reported)","1963-09-15","1963-09-01","1963-09-30","","-8","University of Copenhagen","-59.5","University of Copenhagen","2200","","International Atomic Energy Agency","49","16.4","14.3"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196310","Water - Precipitation - unspecified (not reported)","1963-10-15","1963-10-01","1963-10-31","","-7.6","University of Copenhagen","-61.3","University of Copenhagen","1558","","","24","10","9.4"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196311","Water - Precipitation - unspecified (not reported)","1963-11-15","1963-11-01","1963-11-30","","-8.6","University of Copenhagen","-58.3","University of Copenhagen","788","","International Atomic Energy Agency","30","7.8","8.5"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196312","Water - Precipitation - unspecified (not reported)","1963-12-15","1963-12-01","1963-12-31","","-12.2","University of Copenhagen","-93.5","University of Copenhagen","1334","","International Atomic Energy Agency","13","-4.3","3.4"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196401","Water - Precipitation - unspecified (not reported)","1964-01-15","1964-01-01","1964-01-31","","-11.4","University of Copenhagen","-82.4","University of Copenhagen","1664","","International Atomic Energy Agency","7","-4.7","3.2"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196402","Water - Precipitation - unspecified (not reported)","1964-02-15","1964-02-01","1964-02-29","","-9.7","University of Copenhagen","-69.4","University of Copenhagen","1171","","International Atomic Energy Agency","29","0.6","4.6"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196403","Water - Precipitation - unspecified (not reported)","1964-03-15","1964-03-01","1964-03-31","","-17.2","University of Copenhagen","-120","University of Copenhagen","2745","","International Atomic Energy Agency","72","1.3","5.4"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196404","Water - Precipitation - unspecified (not reported)","1964-04-15","1964-04-01","1964-04-30","","","","","","2973","","International Atomic Energy Agency","61","11.8","8.7"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196405","Water - Precipitation - unspecified (not reported)","1964-05-15","1964-05-01","1964-05-31","","-7.1","University of Copenhagen","-53.9","University of Copenhagen","2686","22","International Atomic Energy Agency","68","14.9","11.5"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196406","Water - Precipitation - unspecified (not reported)","1964-06-15","1964-06-01","1964-06-30","","-6.6","University of Copenhagen","-51.4","University of Copenhagen","2365","","International Atomic Energy Agency","42","20.2","15.8"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196407","Water - Precipitation - unspecified (not reported)","1964-07-15","1964-07-01","1964-07-31","","-2.3","University of Copenhagen","-31.6","University of Copenhagen","2610","","International Atomic Energy Agency","37","20.9","14.8"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196408","Water - Precipitation - unspecified (not reported)","1964-08-15","1964-08-01","1964-08-31","","-4.9","University of Copenhagen","-46.5","University of Copenhagen","1783","40","International Atomic Energy Agency","52","18.4","13.9"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196409","Water - Precipitation - unspecified (not reported)","1964-09-15","1964-09-01","1964-09-30","","-6.6","University of Copenhagen","-57","University of Copenhagen","1073","24","International Atomic Energy Agency","20","15.9","12.2"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196410","Water - Precipitation - unspecified (not reported)","1964-10-15","1964-10-01","1964-10-31","","-12.9","University of Copenhagen","-87.9","University of Copenhagen","649","14","International Atomic Energy Agency","132","9","8.8"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196411","Water - Precipitation - unspecified (not reported)","1964-11-15","1964-11-01","1964-11-30","","-6.2","University of Copenhagen","-47.7","University of Copenhagen","384","10","International Atomic Energy Agency","26","6.5","7.7"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196412","Water - Precipitation - unspecified (not reported)","1964-12-15","1964-12-01","1964-12-31","","-14.4","University of Copenhagen","-97.8","University of Copenhagen","432","6","International Atomic Energy Agency","49","-0.4","5.1"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196501","Water - Precipitation - unspecified (not reported)","1965-01-15","1965-01-01","1965-01-31","","-15.2","University of Copenhagen","-112.7","University of Copenhagen","475","12","International Atomic Energy Agency","42","0.8","5.5"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196502","Water - Precipitation - unspecified (not reported)","1965-02-15","1965-02-01","1965-02-28","","-15.1","University of Copenhagen","-106.4","University of Copenhagen","719","24","International Atomic Energy Agency","47","-2","3.6"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196503","Water - Precipitation - unspecified (not reported)","1965-03-15","1965-03-01","1965-03-31","","-11.6","University of Copenhagen","-80.6","University of Copenhagen","582","17","International Atomic Energy Agency","44","4.5","6.2"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196504","Water - Precipitation - unspecified (not reported)","1965-04-15","1965-04-01","1965-04-30","","-10.7","University of Copenhagen","-76.9","University of Copenhagen","1003","25","International Atomic Energy Agency","131","9.2","8.1"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196505","Water - Precipitation - unspecified (not reported)","1965-05-15","1965-05-01","1965-05-31","","-8.2","University of Copenhagen","-54.5","University of Copenhagen","1080","21","International Atomic Energy Agency","131","13.2","10.6"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196506","Water - Precipitation - unspecified (not reported)","1965-06-15","1965-06-01","1965-06-30","","-7.3","University of Copenhagen","-52.7","University of Copenhagen","1173","21","International Atomic Energy Agency","193","17.8","14.8"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196507","Water - Precipitation - unspecified (not reported)","1965-07-15","1965-07-01","1965-07-31","","-3.7","University of Copenhagen","-25.5","University of Copenhagen","1575","","","84","18.5","15.5"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196508","Water - Precipitation - unspecified (not reported)","1965-08-15","1965-08-01","1965-08-31","","-5.9","University of Copenhagen","-36.6","University of Copenhagen","941","39","International Atomic Energy Agency","57","17.3","14"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196509","Water - Precipitation - unspecified (not reported)","1965-09-15","1965-09-01","1965-09-30","","-7.3","University of Copenhagen","-49.6","University of Copenhagen","578","16","International Atomic Energy Agency","48","15.6","13.4"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196510","Water - Precipitation - unspecified (not reported)","1965-10-15","1965-10-01","1965-10-31","","","","","","","","","","8.5","8.8"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196511","Water - Precipitation - unspecified (not reported)","1965-11-15","1965-11-01","1965-11-30","","-10.4","University of Copenhagen","-77.5","University of Copenhagen","275","11","International Atomic Energy Agency","29","2.4","5.6"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196512","Water - Precipitation - unspecified (not reported)","1965-12-15","1965-12-01","1965-12-31","","-11.5","University of Copenhagen","-87.3","University of Copenhagen","213","18","International Atomic Energy Agency","68","3","6"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196601","Water - Precipitation - unspecified (not reported)","1966-01-15","1966-01-01","1966-01-31","","-18.7","University of Copenhagen","-134.2","University of Copenhagen","322","17","International Atomic Energy Agency","34","-3.3","3.5"
"GNIP","GNIP/M/AT/01","VIENNA (HOHE WARTE)","AT","1103500","48.2486111111111","16.3563888888889","198","Precipitation collectors - unknown","Partner: Zentralanstalt für Meteorologie und Geodynamik, Vienna","196602","Water - Precipitation - unspecified (not reported)","1966-02-15","1966-02-01","1966-02-28","","-11.3","University of Copenhagen","-77.5","University of Copenhagen","368","12","International Atomic Energy Agency","53","6.8","7.6"
