Parameter Category, Parameter,Location, Depth, Timestamp,Value,Unit, Data Source
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2017-12-21, -2.232, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2017-12-22, -9.237, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2017-12-23, -2.964, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2017-12-24, -4.861, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2017-12-25, -2.61, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2017-12-26, -6.493, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2017-12-27, -7.077, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2017-12-28, -3.656, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2017-12-29, -2.432, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2017-12-30, 0.505, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2017-12-31, 2.486, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-01, -4.127, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-02, -4.353, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-03, -8.48, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-04, -7.94, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-05, -5.455, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-06, -3.828, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-07, -2.703, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-08, -5.565, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-09, -0.471, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-10, -1.57, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-11, -5.189, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-12, -4.688, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-13, -7.155, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-14, -7.119, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-15, -5.984, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-16, -9.468, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-17, -9.964, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-18, -8.158, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-19, -3.715, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-20, -1.392, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-21, -6.41, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-22, -12.863, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-23, -11.189, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-24, -10.964, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-25, -9.536, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-26, -6.057, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-27, -12.412, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-28, -7.543, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-29, -5.751, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-30, -4.215, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-01-31, 0.448, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-01, 2.493, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-02, 2.664, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-03, 2.139, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-04, 1.149, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-05, 2.467, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-06, -2.176, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-07, -5.554, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-08, -3.32, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-09, 0.427, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-10, -2.13, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-11, -9.35, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-12, -4.344, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-13, -1.658, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-14, -1.43, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-15, -0.67, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-16, -4.951, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-17, -2.235, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-18, -1.179, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-19, -1.16, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-20, -10.122, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-21, -10.681, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-22, -6.356, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-23, -7.32, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-24, -8.297, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-25, -8.574, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-26, -7.979, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-27, -3.219, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-02-28, -3.245, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-01, -3.373, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-02, 0.374, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-03, 1.724, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-04, -1.378, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-05, -7.26, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-06, -5.587, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-07, -2.851, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-08, 0.952, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-09, 1.657, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-10, 3.37, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-11, 1.426, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-12, 1.242, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-13, 2.837, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-14, 5.64, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-15, 3.999, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-16, -0.71, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-17, 0.495, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-18, -2.265, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-19, -4.504, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-20, -2.788, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-21, -0.693, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-22, 2.811, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-23, 3.426, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-24, 2.739, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-25, 4.183, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-26, 2.636, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-27, 1.318, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-28, -0.461, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-29, -0.318, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-30, 3.148, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-03-31, 6.122, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-01, 9.179, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-02, 7.154, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-03, 1.264, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-04, 2.431, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-05, 3.511, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-06, 4.675, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-07, 6.132, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-08, 4.762, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-09, 3.147, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-10, 5.172, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-11, 8.055, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-12, 6.884, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-13, -1, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-14, 0.96, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-15, 4.88, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-16, 8.717, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-17, 3.425, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-18, 1.39, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-19, 6.589, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-20, 1.558, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-21, 1.925, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-22, 6.653, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-23, 10.033, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-24, 8.363, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-25, 6.369, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-26, 7.431, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-27, 9.857, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-28, 9.719, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-29, 10.332, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-04-30, 8.802, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-01, 6.838, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-02, 6.251, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-03, 3.354, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-04, 6.673, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-05, 9.987, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-06, 12.053, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-07, 12.297, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-08, 12.574, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-09, 13.008, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-10, 14.367, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-11, 14.869, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-12, 16.504, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-13, 12.943, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-14, 10.61, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-15, 11.298, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-16, 12.499, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-17, 13.069, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-18, 11.898, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-19, 9.308, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-20, 8.899, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-21, 10.763, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-22, 10.168, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-23, 12.632, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-24, 13.257, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-25, 15.615, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-26, 15.099, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-27, 16.222, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-28, 11.812, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-29, 12.481, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-30, 11.958, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-05-31, 15.218, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-01, 14.752, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-02, 14.759, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-03, 11.631, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-04, 13.74, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-05, 17.348, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-06, 16.638, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-07, 16.835, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-08, 16.323, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-09, 16.756, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-10, 17.096, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-11, 16.424, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-12, 17.152, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-13, 18.709, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-14, 19.612, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-15, 17.765, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-16, 15.205, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-17, 13.281, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-18, 15.491, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-19, 16.112, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-20, 15.795, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-21, 17.86, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-22, 17.542, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-Almont, 5 meters,2018-06-23, 16.131, degreeCelsius, EastRiver
