Parameter Category, Parameter,Location, Depth, Timestamp,Value,Unit, Data Source
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/2/14,-8.237, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/3/14,-4.492, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/4/14,-9.808, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/5/14,-17.35, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/6/14,-13.792, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/7/14,-7.767, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/8/14,-6.1, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/9/14,-7.237, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/10/14,-10.367, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/11/14,-4.712, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/12/14,-7.371, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/13/14,-9.762, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/14/14,-7.704, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/15/14,-6.087, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/16/14,-8.392, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/17/14,-7.3, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/18/14,-6.642, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/19/14,-5.779, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/20/14,-6.846, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/21/14,-6.346, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/22/14,-6.875, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/23/14,-9.892, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/24/14,-8.129, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/25/14,-3.825, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/26/14,-5.337, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/27/14,-6.317, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/28/14,-13.954, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/29/14,-6.75, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/30/14,-2.325, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,1/31/14,-6.171, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/1/14,-11.742, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/2/14,-15.058, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/3/14,-10.325, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/4/14,-11.833, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/5/14,-13.762, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/6/14,-10.217, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/7/14,-7.862, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/8/14,-5.167, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/9/14,-2.475, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/10/14,-5.146, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/11/14,-10.254, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/12/14,-6.867, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/13/14,-1.404, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/14/14,-1.454, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/15/14,1.158, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/16/14,-0.796, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/17/14,-4.758, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/18/14,-1.767, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/19/14,-2.979, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/20/14,-13.308, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/21/14,-7.583, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/22/14,-6.504, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/23/14,-3.354, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/24/14,-2.312, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/25/14,-0.217, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/26/14,-1.783, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/27/14,-2.167, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,2/28/14,-3.733, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/1/14,-2.596, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/2/14,-3.908, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/3/14,-4.471, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/4/14,-3.95, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/5/14,-5.579, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/6/14,-1.471, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/7/14,-3.254, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/8/14,-5.567, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/9/14,-2.842, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/10/14,0.312, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/11/14,-5.967, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/12/14,-7.975, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/13/14,-4.046, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/14/14,-4.058, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/15/14,-6.583, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/16/14,-4.575, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/17/14,-1.837, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/18/14,-9.683, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/19/14,-8.025, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/20/14,-3.162, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/21/14,-2.258, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/22/14,-5.342, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/23/14,-6.412, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/24/14,-4.35, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/25/14,-1.304, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/26/14,-2.367, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/27/14,-4.742, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/28/14,-6.746, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/29/14,-3.883, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/30/14,-1.292, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,3/31/14,-4.608, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/1/14,-2.979, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/2/14,-4.317, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/3/14,-6.925, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/4/14,-6.358, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/5/14,-3.358, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/6/14,-4.504, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/7/14,-3.212, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/8/14,0.271, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/9/14,2.817, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/10/14,4.487, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/11/14,4.025, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/12/14,2.929, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/13/14,-2.2, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/14/14,-7.871, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/15/14,-2.583, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/16/14,0.017, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/17/14,-0.587, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/18/14,4.867, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/19/14,2.983, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/20/14,2.933, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/21/14,3.121, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/22/14,4.287, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/23/14,1.762, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/24/14,-0.796, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/25/14,4.25, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/26/14,1.587, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/27/14,-3.437, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/28/14,-6.171, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/29/14,-5.512, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,4/30/14,-4.667, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/1/14,-3.696, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/2/14,2.404, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/3/14,5.587, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/4/14,6.754, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/5/14,5.342, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/6/14,5.233, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/7/14,1.979, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/8/14,-1.308, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/9/14,0.371, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/10/14,1.867, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/11/14,0.092, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/12/14,-3.429, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/13/14,-4.642, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/14/14,-3.133, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/15/14,1.417, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/16/14,3.704, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/17/14,6.308, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/18/14,8.575, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/19/14,8.425, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/20/14,7.375, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/21/14,5.95, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/22/14,5.983, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/23/14,5.15, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/24/14,4.162, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/25/14,2.408, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/26/14,4.375, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/27/14,7.221, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/28/14,8.971, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/29/14,8.737, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/30/14,6.079, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,5/31/14,7.883, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/1/14,8.333, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/2/14,8.325, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/3/14,10, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/4/14,8.75, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/5/14,8.408, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/6/14,8.683, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/7/14,8.258, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/8/14,4.775, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/9/14,4.304, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/10/14,7.829, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/11/14,7.375, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/12/14,6.758, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/13/14,9.296, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/14/14,6.379, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/15/14,6.629, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/16/14,9.475, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/17/14,10.6, degreeCelsius, EastRiver
Climate - Weather, Air Temperature, ER-snotel_schofield_pass, 0 meters,6/18/14,7.433, degreeCelsius, EastRiver
